Codigo;Descricao;Tipo;Unidade;Familia;Desc.Familia;Pos.IPI/NCM;Descr.Espec.;Materia Pri.;IPI de Pauta;Observacao;Serie
000000000000899;NOBREAK 6000P6HV POWERWARE;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;;SAIU CINELIVE S/N 17/01/14 V.C WANDER;BR203C0340
000000000000900;NOBREAK 6000P6HV POWERWARE * S;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;;SAIU CURITIBA 21/10/11 CICERO;BQ455C0053
000000000000901;NOBREAK 6000P6HV POWERWARE;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;;SAIU IBRASAT PIERRE 18/11/14;TT201W0023
000000000000902;NOBREAK 6000P6HV POWERWARE * S;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;;SAIU EBU MARACANA LUCIANO 21/05/14;TS343W0137
000000000000903;NOBREAK 6000P6HV POWERWARE;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;;VIROU SUCATA 16/03/12;BR162C0152
000000000000904;NOBREAK 6000P6HV POWERWARE * S;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;;SAIU CURITIBA 21/10/11 CICERO;SEM SERIAL
000000000000905;ENCODER SE 4000 TIERNAN;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;SAIU MANUTENCAO BETA 27/09/16 2016 OK;0800001048
000000000000906;MODULADOR TS3020 TEC SYS;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;SAIU MULTRIO WARLEY 23/01/12;JJCK 05236
000000000000907;MODULADOR TS3020 TEC SYS;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;SAIU MULTRIO WARLEY 23/01/12;LJCK 05373
000000000000908;MODULADOR TS3020 TEC SYS;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;SAIU MULTRIO WARLEY 23/01/12;LJCK 05375
000000000000909;MODULADOR TS3020 TEC SYS;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;SAIU MULTRIO WARLEY 23/01/12;JJCK 05252
000000000000910;MODULADOR TS3020 TEC SYS;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;SAIU MULTRIO WARLEY 23/01/12;JJCK 05250
000000000000911;MODULADOR TS3020 TEC SYS;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;SAIU MULTRIO WARLEY 23/01/12;LJCK 05371
000000000000912;RECEPTOR TS900S2 TEC SYS;PA;PC;0001;SEM CLASSIFICACAO;8528.71.19;;;;SAIU ALMIRANTE LUIZ CLAUDIO 20/06/12 L;HIEO00042
000000000000913;RECEPTOR TS900S2 TEC SYS;PA;PC;0001;SEM CLASSIFICACAO;8528.71.19;;;;SAIU MULTRIO WARLEY 23/01/12;HIEO00030
000000000000914;RECEPTOR TS900S2 TEC SYS;PA;PC;0001;SEM CLASSIFICACAO;8528.71.19;;;;SAIU MULTI RIO WARLEY 02/02/12;HIEO00035
000000000000915;RECEPTOR TS900S2 TEC SYS;PA;PC;0001;SEM CLASSIFICACAO;8528.71.19;;;;SAIU MULTI RIO WARLEY 02/02/12;HIEO00034
000000000000916;RECEPTOR TS900S2 TEC SYS;PA;PC;0001;SEM CLASSIFICACAO;8528.71.19;;;;SAIU MULTRIO WARLEY 23/01/12;HIEO00033
000000000000917;RECEPTOR TS900S2 TEC SYS;PA;PC;0001;SEM CLASSIFICACAO;8528.71.19;;;;SAIU MULTRIO WARLEY 23/01/12;HIEO00043
000000000000918;CONV. PT01AL1PR132EC PLEORA;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;SAIU GLOBO HYPOLITO 13/07/11;0911105
000000000000919;CPU 3U-19 P PLAYBOX;PA;PC;0001;SEM CLASSIFICACAO;8471.50.10;;;;SAIU GLOBO HYPOLITO 13/07/11;SEM SERIAL
000000000000920;CHIPCELL  LEUCOTRON TELEC;PA;PC;0001;SEM CLASSIFICACAO;8517.12.39;;;;VIROU SUCATA QUEBRADO;085F1LA02816
000000000000921;CHIPCELL  LEUCOTRON TELEC;PA;PC;0001;SEM CLASSIFICACAO;8517.12.39;;;;SAIU VAGNAO C.30  05/06/12;085F1LA02905
000000000000922;CHIPCELL  LEUCOTRON TELEC;PA;PC;0001;SEM CLASSIFICACAO;8517.12.39;;;;SAIU ANDERSON 02/12/11;085F1LA02841
000000000000923;CHIPCELL  LEUCOTRON TELEC;PA;PC;0001;SEM CLASSIFICACAO;8517.12.39;;;;VIROU SUCATA QUEBRADO;085F1LA02820
000000000000924;N. 9135 6KVA EATON (DEVOLVEMOS;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;;DEVOLVEMOS EM 11/08/11 VEIO C.DEFEITO;CE061A2026
000000000000925;NOBREAK 9135 6KVA EATON;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;;VIRUOU SUCATA 2019/09/08/19 (SUCATA);CE061A2027
000000000000926;CONV SDI P.FIBRA 1310 SD HD 3G;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;SAIU WTC;SEM SERIAL
000000000000927;CONV SDI P.FIBRA 1310 SD HD 3G;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;SAIU WTC;SEM SERIAL
000000000000928;HD SATA II ITB7200 SEAG BARRAC;PA;PC;0001;SEM CLASSIFICACAO;8471.70.12;;;;SALA DE TI 14/07/11 BOUFLER;ST31000528AS
000000000000929;DISTRIB AUD VM-50AN KRAMER;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;C.TEC ARNALDO 15/07/11;09100844110
000000000000930;DISTRIB AUD VM-50AN KRAMER;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;C.TEC ARNALDO 15/07/11;09100844109
000000000000931;DISTRIB AUD VM-50AN KRAMER;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;C.TEC ARNALDO 15/07/11;09100844107
000000000000932;FRAME X75HD LEITCH;PA;PC;0001;SEM CLASSIFICACAO;8543.89.33;;;;SAIU REC9 XUXA MARCIO 15/07/15;LHTI0245835030
000000000000933;FRAME X75HD LEITCH;PA;PC;0001;SEM CLASSIFICACAO;8543.89.33;;;;SAIU PROJETO FOX RIO 05/01/12;LHTI0242570014
000000000000934;MONITOR PVM-14M2U SONY;PA;PC;0001;SEM CLASSIFICACAO;8528.51.20;;;;ESTA NO BULLBA 02/09/11+19/12/12;2105605
000000000000935;ENCODER E5710 TANDBERG;PA;PC;0001;SEM CLASSIFICACAO;8543.89.99;;;;SAIU LAB DEFEITO CASSIO 21/05/13;TB12570
000000000000936;CABO VID 200M TCX4CFB TACHI;PA;MT;0001;SEM CLASSIFICACAO;8536.90.90;;;;SAIU C.AMERICA FONSECA 05/07/11;SEM SERIAL DANFE 028 PSK
000000000000937;CABO VID 200M TCX4CHD TACHI;PA;MT;0001;SEM CLASSIFICACAO;8536.90.90;;;;SAIU C.AMERICA 05/07/11 FONSECA;SEM SERIAL DANFE 028 PSK
000000000000938;CABO AUD 1000M 9451A BELDEM;PA;MT;0001;SEM CLASSIFICACAO;8544.49.00;;;;SAIU C.AMERICA FONSECA 05/07/11;SEM SERIAL DANFE 028 PSK
000000000000939;CONECT BNC(100)2065-2-9 KINGS;PA;PC;0001;SEM CLASSIFICACAO;8536.90.90;;;;SAIU C.AMERICA FONSECA 05/07/11;SEM SERIAL DANFE 028 PSK
Codigo;Descricao;Tipo;Unidade;Familia;Desc.Familia;Pos.IPI/NCM;Descr.Espec.;Materia Pri.;IPI de Pauta;Observacao;Serie
000000000000940;ENCODER MEDIAVIEW DIVICOM;PA;PC;0001;SEM CLASSIFICACAO;8543.89.99;;;;SUBIU P/ALMIRANTE EM 16/10/14;40929
000000000000941;HPA ALGA MICRO 10353-2  APOLLO;PA;PC;0001;SEM CLASSIFICACAO;8356.50.20;;;;SAIU INTERCOM CASSIO 23/05/11;SEM SERIAL
000000000000942;ALIMENT SOB3718A  BRASILSAT;PA;PC;0001;SEM CLASSIFICACAO;8529.90.19;;;;SAIU C.17 INVENTARIO 20/07/16;SEM SERIAL
000000000000943;RECEPT D9234 SCIE ATLANTA;PA;PC;0001;SEM CLASSIFICACAO;8504.40.04;;;;LABORATORIO CASSIO 16/12/11;1687400-8
000000000000944;RECEPT D9234 SCIE ATLANTA;PA;PC;0001;SEM CLASSIFICACAO;8504.40.04;;;;SAIU ALMIRANTE 04/05/15 2015 OK;1688135-8
000000000000945;RECEPT D9234 SCIE ATLANTA;PA;PC;0001;SEM CLASSIFICACAO;8504.40.04;;;;SAIU ALMIRANTE 04/05/15 2015 OK;1702549-2
000000000000946;RECEPT D9234 SCIE ATLANTA;PA;PC;0001;SEM CLASSIFICACAO;9899.99.99;;;;FOI SBT RIO 19/07/11;720781012095
000000000000947;RECEPT D9234 SCIE ATLANTA;PA;PC;0001;SEM CLASSIFICACAO;9899.99.99;;;;FOI 19/07/11 SBT RIO;725781015259
000000000000948;RECEPT D9234 SCIE ATLANTA;PA;PC;0001;SEM CLASSIFICACAO;9899.99.99;;;;SAIU SBT BELEM 17/12/14;1684525-1
000000000000949;RECEPT D9234 SCIE ATLANTA;PA;PC;0001;SEM CLASSIFICACAO;9999.99.99;;;;FOI SBT RIO 19/07/11;722781012981
000000000000950;RECEPT D9234 SCIE ATLANTA;PA;PC;0001;SEM CLASSIFICACAO;9999.99.99;;;;FOI SBT RIO 19/07/11;722787012891
000000000000951;DISTRIB SDI 1X7SDM+17 FLORI;PA;PC;0001;SEM CLASSIFICACAO;8543.70.19;;;;MONTADO NOS DISTRIBUIDORES;001310080040042
000000000000952;DISTRIB SDI 1X7SDM+17 FLORI;PA;PC;0001;SEM CLASSIFICACAO;8543.70.19;;;;MONTADO NOS DISTRIBUIDORES;001317020040054
000000000000953;DISTRIB SDI 1X7SDM+17 FLORI;PA;PC;0001;SEM CLASSIFICACAO;8543.70.19;;;;MONTADO NOS DISTRIBUIDORES;4303001001317020011047
000000000000954;MVC+ CONVERSOR MOD GLUON;PA;PC;0001;SEM CLASSIFICACAO;8543.89.99;;;;MONTADO NOS DISTRIBUIDORES;SEM SERIAL
000000000000955;CAIXA TRUTH B2031 BEHRINGER;PA;PC;0001;SEM CLASSIFICACAO;8518.90.01;;;;SAIU MANUEL STUDIO CBOL 26/10/16 2016 OK;KO113594078
000000000000956;TRIPE H55 TRIPOD T72 LIBEC;PA;PC;0001;SEM CLASSIFICACAO;8529.90.90;;;;SAIU C.23 KLEBERSON 20/08/13;641596
000000000000957;ADAPTADOR 1 TMD SMS PADRAO;PA;PC;0001;SEM CLASSIFICACAO;8536.69.90;;;;;
000000000000958;MONITOR M2-A FX24 ECINEMA;PA;PC;0001;SEM CLASSIFICACAO;8504.40.29;;;;SAIU MANUTENCAO BETEL 04/09/17;31415942
000000000000959;ADAPTADOR CHAVEADO ESTAB;PA;PC;0001;SEM CLASSIFICACAO;8504.40.29;;;;;
000000000000960;TRIPE DMS 80 III DMS;PA;PC;0001;SEM CLASSIFICACAO;8529.90.90;;;;SAIU PEDRO TOMIN WTC 02/04/14;CBOL1937 REVISADO
000000000000961;TRIPE DMS 80 III DMS;PA;PC;0001;SEM CLASSIFICACAO;8529.90.90;;;;ALM QUARTINHO 23/08/16(!DMS);CBOL1939
000000000000962;TRIPE DMS 80 III DMS;PA;PC;0001;SEM CLASSIFICACAO;8529.90.90;;;;EMPRESTIMO 2019/25/09/19 (PEDRO TOMIM);CBOL1940
000000000000963;VIEW FINDER DXF-51 SONY;PA;PC;0001;SEM CLASSIFICACAO;8529.90.90;;;;ALM S1 MALA 1 20/12/13 (INVT);0123260 MALA 1
000000000000964;VIEW FINDER DXF-51 SONY;PA;PC;0001;SEM CLASSIFICACAO;8529.90.90;;;;ALM S1 MALA 2 20/12/13 (INVT);0121339  MALA 2
000000000000965;KIT MS-15 COM.Z & FOCO CANON;PA;PC;0001;SEM CLASSIFICACAO;8529.90.90;;;;ALM J4 DENTRO DO SUP GRASS 03/06/16;SEM SERIAL MALA 1
000000000000966;KIT MS-15 COM.Z & FOCO CANON;PA;PC;0001;SEM CLASSIFICACAO;8529.90.90;;;;SAIU C.35/BAND LUCIANO 20/11/15;SEM SERIAL MALINHA
000000000000967;CAIXA MSP3 YAMAHA;PA;PC;0001;SEM CLASSIFICACAO;8518.90.01;;;;SAIU CBOLTV FONSECA 07/02/12;ON02495
000000000000968;DECODER IRD RX1290 TANDBERG;PA;PC;0001;SEM CLASSIFICACAO;8517.62.64;;;;SAIU CINELIVE LAUDSON 10/10/14;113894
000000000000969;DECODER IRD RX1290 TANDBERG;PA;PC;0001;SEM CLASSIFICACAO;8517.62.64;;;;SAIU FOX 16/08/13 WANDER;114299
000000000000970;FRAME FA9000 FOR A;PA;PC;0001;SEM CLASSIFICACAO;8543.90.90;;;;SAIU EVENTO TERRA SOMBRERO 26/07/11;11340007
000000000000971;CAM DXC-D55WS SONY (8);PA;PC;0001;SEM CLASSIFICACAO;8525.80.11;;;;VENDIDA WANDER 07/07/16;100287(MALAO 6)
000000000000972;CAM DXC-D30/DSR1 ENG SONY (10);PA;PC;0001;SEM CLASSIFICACAO;8525.40.10;;;;SAIU BIG C.7 10/10/16 2016 OK;CA 11543/ 17737 MALAO 2
000000000000973;CAM DXC-D30/DSR1 ENG SONY (09);PA;PC;0001;SEM CLASSIFICACAO;8525.40.10;;;;SAIU EXTERIOR ALEXANDRE 08/04/16;00724
000000000000974;MACBOOK MC721BZ APPLE;PA;PC;0001;SEM CLASSIFICACAO;8471.30.19;;;;SAIU MANUEL 22/07/11;C02FHZ1FDF8V DANFE 351786
000000000000975;MESA AUDIO XENYX 802 BEHRINGER;PA;PC;0001;SEM CLASSIFICACAO;8543.70.39;;;;SAIU C.29 03/02/12;S1103491575
000000000000976;MESA AUDIO XENYX 802 BEHRINGER;PA;PC;0001;SEM CLASSIFICACAO;8543.70.39;;;;SAIU CASSIO MONTAGEM CARROS 26/07/11;S1103498575
000000000000977;MESA AUDIO XENYX 802 BEHRINGER;PA;PC;0001;SEM CLASSIFICACAO;8543.70.39;;;;ALM 2019/19/09/19 RACK(V.C.07 CAIO);S1103495575
000000000000978;MESA AUDIO XENYX 802 BEHRINGER;PA;PC;0001;SEM CLASSIFICACAO;8543.70.39;;;;SAIU CASSIO 26/07/11 MONTAGEM CARROS;S1103497575
000000000000979;RECEPTOR CELULAR 800MHZ;PA;PC;0001;SEM CLASSIFICACAO;.  .;;;;ESTA INSTALADO NA C.TEC;SEM S/N
000000000000980;CONECT MINI XLR 5P CAB MLINK;PA;PC;0001;SEM CLASSIFICACAO;8536.90.90;;;;COMPROU PARA FAZER O CABO DA MICROLINK;DANFE 224 TORAU 01/07/11
000000000000981;CONECT P2 NEUTRIK;PA;PC;0001;SEM CLASSIFICACAO;8209.94.00;;;;COMPROU PARA FAZER O CABO DA MICROLINK;DANFE 224 01/07/11
000000000000982;CABO DE AUDIO 2X22 22AWG;PA;MT;0001;SEM CLASSIFICACAO;8544.49.00;;;;SAIU CASSIO MONTAGEM CARROS 01/07/11;SEM SERIAL
000000000000983;ENCODER SE 4000 TIERNAN;PA;PC;0001;SEM CLASSIFICACAO;8543.89.99;;;;SAIU MCR WASHINGTON 23/08/13;800001075
000000000000984;ENCODER MEDIAVIEW DIVICOM;PA;PC;0001;SEM CLASSIFICACAO;8543.89.99;;;;SAIU BETEL 26/12/11;40862
000000000000985;REMOTE RCP-D50 SONY;PA;PC;0001;SEM CLASSIFICACAO;8531.80.00;;;;VENDIDA WANDER 07/07/16;135757
000000000000986;REMOTE RCP-D50 SONY;PA;PC;0001;SEM CLASSIFICACAO;8531.80.00;;;;VENDIDA WANDER 07/07/16;135821
000000000000987;KIT SUN GUN LDV100 + ACESSORIO;PA;PC;0001;SEM CLASSIFICACAO;9405.40.90;;;;ALM N4 26/12/12;SEM SERIAL
000000000000988;VT HDW-M2000  SONY;PA;PC;0001;SEM CLASSIFICACAO;8521.10.10;;;;MCR WASHINGTON 22/05/14;18980
000000000000989;DVD BLU-RAY BDP-S1  SONY;PA;PC;0001;SEM CLASSIFICACAO;8521.90.10;;;;ALM T3 19/05/14 (INVT);8033886-7A
000000000000990;REMOTE RCP-D50 SONY;PA;PC;0001;SEM CLASSIFICACAO;8531.80.00;;;;ALM Q3 AGUARDANDO VENDA 03/08/16 OK;110155
000000000000991;LENTE HA36X10.5BERD FUJINON;PA;PC;0001;SEM CLASSIFICACAO;9002.11.90;;;;SAIU EV. FORTALEZA KILKA 21/08/2020;310021
000000000000992;LENTE 40X10.5BERD  CANON;PA;PC;0001;SEM CLASSIFICACAO;9002.11.90;;;;SAIU WTC FONSECA 02/08/11;
000000000000993;LENTE ZOOM 32X5.6:1 MINOLTA;PA;PC;0001;SEM CLASSIFICACAO;9002.11.90;;;;SAIU WTC FONSECA 02/08/11;3677250A00149
000000000000994;LENTE ZOOM 40.7.1 MINOLTA;PA;PC;0001;SEM CLASSIFICACAO;9002.11.90;;;;SAIU WTC 02/08/11 FONSECA;341820004
000000000000995;LENTE ZOOM 40.7.1 MINOLTA;PA;PC;0001;SEM CLASSIFICACAO;9002.11.90;;;;SAIU WTC 02/08/11 FONSECA;4161536-0001B
000000000000996;LENTE ZOOM 2.5X4.0 MINOLTA;PA;PC;0001;SEM CLASSIFICACAO;9002.11.90;;;;SAIU WTC 02/08/11 FONSECA;262800010
000000000000997;CPU HP PROFISSIONAL;PA;PC;0001;SEM CLASSIFICACAO;8471.30.12;;;;SAIU WTC FONSECA 02/08/11;A091680827000946
000000000000998;TRIPE DMS 80 III DMS;PA;PC;0001;SEM CLASSIFICACAO;8529.90.90;;;;SAIU LEANDRO BIG CS37 19/03/15;CBOL1942
000000000000999;MONITOR LN52C530F1M SAMSUNG;PA;PC;0001;SEM CLASSIFICACAO;8528.72.00;;;;SAIU REC9 XUXA;Z0UO3XNZ900246N
000000000001000;ROTEADOR 3G R250 BANDLUXE;PA;PC;0001;SEM CLASSIFICACAO;8517.62.49;;;;SALA DE TI 15/08/11 CHARLES;935003702000004
000000000001001;MEDIA CENTER WDTV;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;SAIU CHARLES TI  23/05/16;WNT291519975
000000000001002;VIEW FINDER DXF-51 SONY;PA;PC;0001;SEM CLASSIFICACAO;8529.90.90;;;;ALM S1 MALA 1 20/12/13 (INVT);0120097 MALA 1
000000000001003;CAM DXC-D55WS SONY (2);PA;PC;0001;SEM CLASSIFICACAO;8525.40.10;;;;PIFADA...;100881 C/CA 120765
000000000001004;KIT (02) IFBT423 LECTROSONIC;PA;PC;0001;SEM CLASSIFICACAO;8543.89.99;;;;SAIU C.28 CHICAO 03/07/12;T. 2718 R 16494, 16489 E 16495
000000000001005;MIC PG48 SHURE;PA;PC;0001;SEM CLASSIFICACAO;8518.10.00;;;;SAIU CBOLTV FONSECA 07/02/12;SEM SERIAL
000000000001006;WAVEFORM VFM601E TEKTRONIX;PA;PC;0001;SEM CLASSIFICACAO;9030.40.90;;;;SUBIU P/ALMIRANTE EM 29/07/14;BO20181
000000000001007;ENCODER HVE9100S NTT ELETRON;PA;PC;0001;SEM CLASSIFICACAO;8543.89.99;;;;SAIU C.28 PEDRO 01/04/2019;E10061258
000000000001008;ENCODER HVE9100S NTT ELETRON;PA;PC;0001;SEM CLASSIFICACAO;8543.89.99;;;;DEFEITO 2019/20/08/19 CONT2(V.NEXVIA);SEM SERIAL
000000000001009;ENCODER SE 4000 TIERNAN;PA;PC;0001;SEM CLASSIFICACAO;8543.89.99;;;;ALM Q4 03/05/2018 (V.CASSIO);0800001477
000000000001010;ENCODER E5710 TANDBERG;PA;PC;0001;SEM CLASSIFICACAO;8543.89.99;;;;SAIU SBT SOBRAL LUCIANO 19/03/12;TB14291 (ESTE ERA 5990)
000000000001011;HPA ALGA MICRO 10353-2  APOLLO;PA;PC;0001;SEM CLASSIFICACAO;8356.50.20;;;;SAIU BETA MANUTENCAO 30/06/17;090683
000000000001012;NOBREAK 6KVA LACERDA;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;;SAIU C.02 CASSIO 09/05/13;002382
000000000001013;HPA ARMA-C125-BRN ADVANTECH;PA;PC;0001;SEM CLASSIFICACAO;8543.70.15;;;;SAIU MANUTENCAO BETA 04/02/14;2947
000000000001014;MODULADOR NTC/2080 NEWTEC;PA;PC;0001;SEM CLASSIFICACAO;8517.61.43;;;;SAIU SBT POA CASSIO 16/01/17;00090537
000000000001015;MODULADOR NTC/2080 NEWTEC;PA;PC;0001;SEM CLASSIFICACAO;8517.61.43;;;;SAIU MANUTENCAO BETEL 13/03/13;00080948
000000000001016;FONTE HVI80-43 HITRON;PA;PC;0001;SEM CLASSIFICACAO;8543.90.10;;;;MANUTENCAO BETEL SATCOM;1089
000000000001017;MONITOR M198WA-BM LG;PA;PC;0001;SEM CLASSIFICACAO;8528.21.10;;;;SAIU PROJETO FOX SP 15/02/12;811SPED46020
000000000001018;KIT MS-15 COM.Z & FOCO CANON;PA;PC;0001;SEM CLASSIFICACAO;9006.59.21;;;;SAIU LEANDRO BIG C.36 03/06/16;SEM SERIAL  MALINHA
000000000001019;LM;PA;PC;0001;SEM CLASSIFICACAO;8529.90.90;;;;ALM V3 11/07/14;121473
000000000001020;CCU TX50 SONY;PA;PC;0001;SEM CLASSIFICACAO;8529.90.90;;;;VENDIDA IGREJA MUNDIAL WANDER 15/06/16;100017
000000000001021;MONITOR BVM 8045QD SONY;PA;PC;0001;SEM CLASSIFICACAO;8528.51.20;;;;SAIU JOCKEI P.ALEGRE CASSIO 19/02/16;2002996
000000000001022;MONITOR DT-V9L1DU JVC;PA;PC;0001;SEM CLASSIFICACAO;8528.51.20;;;;SAIU C.43 KLEBERSON 28/05/2019;07590018
000000000001023;VT BETASX+FONT DNW A25 SONY;PA;PC;0001;SEM CLASSIFICACAO;8543.89.32;;;;ALM V4 17/08/15 2015 OK;12407
000000000001024;MONITOR AUD VMQ-4 WOHLER;PA;PC;0001;SEM CLASSIFICACAO;8517.62.64;;;;SAIU SESCTV MANOEL 14/07/17;90942
Codigo;Descricao;Tipo;Unidade;Familia;Desc.Familia;Pos.IPI/NCM;Descr.Espec.;Materia Pri.;IPI de Pauta;Observacao;Serie
000000000001025;FRAME DPS 475  LEITCH;PA;PC;0001;SEM CLASSIFICACAO;8543.89.33;;;;SAIU MCR CASSIO 08/08/14;BC475A0047
000000000001026;INTERCOM AB100 CLEAR COM;PA;PC;0001;SEM CLASSIFICACAO;8517.69.00;;;;SAIU PROJETO FOX RIO 05/01/12;702207
000000000001027;FRAME X75HD LEITCH;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;SAIU PROJETO FOX RIO 04/01/12;LHTI0242570003
000000000001028;DISTRIB.FRM 1.3 FLORIPA;PA;PC;0001;SEM CLASSIFICACAO;8471.70.12;;;;SAIU C.34 C.AMERICA CHILE CHICA 21/05/15;CEOGIA2034
000000000001029;MONITOR M198WA-BM LG;PA;PC;0001;SEM CLASSIFICACAO;8528.21.10;;;;SAIU C.TEC 29/08/11 P/THAIS;04392
000000000001030;MONITOR DT-V9L3DY JVC;PA;PC;0001;SEM CLASSIFICACAO;8528.51.20;;;;SAIU EV.C.JORDAO CAIO 25/04/16;07590024  MONIT ESTUDIO
000000000001031;MON TCL32U3 PAN (SAIU DANIEL);PA;PC;0001;SEM CLASSIFICACAO;8528.72.00;;;;SAIU EM 16/08/11BRINDE DANIEL;BT1EA000401
000000000001032;MONITOR EX72 KDL40EX725 SONY;PA;PC;0001;SEM CLASSIFICACAO;8528.72.00;;;;VIROU SUCATA QUEBROU A TELA;1008772
000000000001033;ANTENA BR-2600 EMBRASAT;PA;PC;0001;SEM CLASSIFICACAO;8529.10.11;;;;FORAM PARA PROJETO MULTI RIO L.CLAUDIO;7 PECAS DANFE 400 EMBRASAT
000000000001034;ALIMENT SOB3718A  BRASILSAT;PA;PC;0001;SEM CLASSIFICACAO;8543.70.14;;;;FORAM PROJETO MULTIRIO L.CLAUDIO;7 PECAS DANFE 400 EMBRASAT
000000000001035;HPA ALGA MICRO 10353-2  APOLLO;PA;PC;0001;SEM CLASSIFICACAO;8536.50.20;;;;SAIU MANUTENCAO BETA 02/08/17;090678
000000000001036;CAM DXC-D55WS SONY (5);PA;PC;0001;SEM CLASSIFICACAO;8525.80.11;;;;VENDIDA IGREJA MUNDIAL WANDER 21/03/16;100045
000000000001037;REMOTE RCP-D50 SONY;PA;PC;0001;SEM CLASSIFICACAO;8531.80.00;;;;VENDIDA IGREJA MUNDIAL WANDER 15/06/16;135819 DANFE 308
000000000001038;REMOTE RCP-D50 SONY;PA;PC;0001;SEM CLASSIFICACAO;8531.80.00;;;;VENDIDA PARA IGREJA WANDER 29/01/16;135801 DANFE 308
000000000001039;MINI CONV.SDI/HDMI BLA.MAGIC;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;SAIU CINELIVE LAUDSON 18/11/14;402687
000000000001040;DECOD/RECEP HVD6100S NTT ELETR;PA;PC;0001;SEM CLASSIFICACAO;8528.71.11;;;;SAIU PROJETO FOX RIO 26/01/12;D10060027
000000000001041;MONITOR LN52C530F1M SAMSUNG;PA;PC;0001;SEM CLASSIFICACAO;8528.72.00;;;;C.TEC FIXO 05/10/11;Z0UO3XNZ900198L
000000000001042;MONITOR LN52C530F1M SAMSUNG;PA;PC;0001;SEM CLASSIFICACAO;8528.72.00;;;;C.TEC FIXO 05/10/11;Z0UO3XNZ900274V
000000000001043;NOBREAK+BANCO 6000P6HV POWERWA;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;;SAIU EVENTO MG CASSIO 23/05/14;BQ133C0487
000000000001044;NOBREAK 6000P6HV POWERWARE * S;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;;SAIU CURITIBA 21/10/11 CICERO;BP035C0815
000000000001045;NOBREAK+BANCO 6000P6HV POWERWA;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;;SAIU CINELIVE S/N 17/01/14 V.C WANDER;BR202C0630
000000000001046;MIC DE MAO MD431II  SENNHEISER;PA;PC;0001;SEM CLASSIFICACAO;8518.10.90;;;;SAIU C.36 RAFAEL 27/08/15;34804
000000000001047;MESA M367 SHURE;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;ALM U2 10/10/16 2016 OK;960330009
000000000001048;MESA MM1 SOUND DEVICES;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;ALM Q2 18/01/12;180611136005      DUPLICIDADE
000000000001049;KIT REF TRIP 5400K PAMPASNAP;PA;PC;0001;SEM CLASSIFICACAO;9405.40.90;;;;SAIU RAFAEL EMPRESTIMO 18/03/16;18321693710 , 18321693711
000000000001050;MONITOR DT-V9L3DYJVC;PA;PC;0001;SEM CLASSIFICACAO;8528.51.20;;;;SAIU C.07 JARRAO 29/01/13;07590023
000000000001051;PAINEL NTW-HD1616 MIRANDA;PA;PC;0001;SEM CLASSIFICACAO;8525.80.21;;;;SAIU C.7 BIG 05/10/16 2016 OK;0506-0074
000000000001052;CONT.PAN.NTW-P-16-PROXY MIRAND;PA;PC;0001;SEM CLASSIFICACAO;8525.80.21;;;;SAIU NEP RODRIGO 29/08/14;0558-0162
000000000001053;PAINEL VIKINX 8 PROS NETWORK;PA;PC;0001;SEM CLASSIFICACAO;8525.80.21;;;;SAIU MCR 2019/01/08 TESTE (KLEBERSON);13129
000000000001054;MATRIX SL-16S-CP NEVION;PA;PC;0001;SEM CLASSIFICACAO;8528.71.11;;;;ALM A4 CAIXA 11/10/16 2016 OK;1251430177
000000000001055;BELT PACK C3 PERFORMER RIEDEL;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;SAIU C.36 EV LOLLA PALOOSA;140871
